user:id,score,leaderboard
user:2863,105,leaderboard:3
user:2864,21,leaderboard:3
user:2865,467,leaderboard:3
user:2866,44,leaderboard:2
user:2867,470,leaderboard:3
user:2868,72,leaderboard:3
user:2869,119,leaderboard:2
user:2870,234,leaderboard:2
user:2871,299,leaderboard:3
user:2872,84,leaderboard:3
user:2873,102,leaderboard:2
user:2874,8,leaderboard:2
user:2875,424,leaderboard:3
user:2876,454,leaderboard:2
user:2877,436,leaderboard:3
user:2878,311,leaderboard:2
user:2879,395,leaderboard:2
user:2880,164,leaderboard:2
user:2881,451,leaderboard:2
user:2882,353,leaderboard:3
user:2883,30,leaderboard:3
user:2884,195,leaderboard:2
user:2885,402,leaderboard:3
user:2886,356,leaderboard:2
user:2887,311,leaderboard:3
user:2888,355,leaderboard:3
user:2889,323,leaderboard:3
user:2890,1,leaderboard:3
user:2891,476,leaderboard:2
user:2892,217,leaderboard:3
user:2893,270,leaderboard:3
user:2894,109,leaderboard:2
user:2895,104,leaderboard:3
user:2896,38,leaderboard:3
user:2897,296,leaderboard:2
user:2898,382,leaderboard:2
user:2899,88,leaderboard:3
user:2900,56,leaderboard:3
user:2901,152,leaderboard:2
user:2902,282,leaderboard:3
user:2903,149,leaderboard:2
user:2904,209,leaderboard:3
user:2905,181,leaderboard:2
user:2906,464,leaderboard:3
user:2907,410,leaderboard:2
user:2908,406,leaderboard:2
user:2909,261,leaderboard:3
user:2910,472,leaderboard:3
user:2911,87,leaderboard:3
user:2912,171,leaderboard:2
user:2913,467,leaderboard:2
user:2914,240,leaderboard:2
user:2915,10,leaderboard:2
user:2916,39,leaderboard:2
user:2917,246,leaderboard:2
user:2918,306,leaderboard:2
user:2919,491,leaderboard:2
user:2920,391,leaderboard:3
user:2921,1,leaderboard:3
user:2922,490,leaderboard:2
user:2923,22,leaderboard:2
user:2924,434,leaderboard:3
user:2925,426,leaderboard:3
user:2926,180,leaderboard:2
user:2927,328,leaderboard:3
user:2928,401,leaderboard:2
user:2929,252,leaderboard:2
user:2930,258,leaderboard:3
user:2931,84,leaderboard:3
user:2932,97,leaderboard:2
user:2933,340,leaderboard:2
user:2934,112,leaderboard:3
user:2935,429,leaderboard:3
user:2936,307,leaderboard:2
user:2937,152,leaderboard:3
user:2938,105,leaderboard:3
user:2939,426,leaderboard:3
user:2940,169,leaderboard:2
user:2941,156,leaderboard:2
user:2942,319,leaderboard:2
user:2943,297,leaderboard:2
user:2944,44,leaderboard:3
user:2945,131,leaderboard:3
user:2946,332,leaderboard:2
user:2947,1,leaderboard:3
user:2948,23,leaderboard:2
user:2949,130,leaderboard:3
user:2950,288,leaderboard:2
user:2951,200,leaderboard:3
user:2952,166,leaderboard:3
user:2953,62,leaderboard:3
user:2954,482,leaderboard:3
user:2955,193,leaderboard:2
user:2956,225,leaderboard:3
user:2957,394,leaderboard:3
user:2958,199,leaderboard:2
user:2959,138,leaderboard:2
user:2960,81,leaderboard:3
user:2961,3,leaderboard:3
user:2962,66,leaderboard:2
user:2963,215,leaderboard:3
user:2964,305,leaderboard:2
user:2965,9,leaderboard:3
user:2966,213,leaderboard:2
user:2967,380,leaderboard:2
user:2968,266,leaderboard:2
user:2969,206,leaderboard:2
user:2970,74,leaderboard:3
user:2971,498,leaderboard:2
user:2972,445,leaderboard:3
user:2973,337,leaderboard:2
user:2974,257,leaderboard:3
user:2975,413,leaderboard:2
user:2976,110,leaderboard:2
user:2977,2,leaderboard:2
user:2978,461,leaderboard:2
user:2979,432,leaderboard:2
user:2980,310,leaderboard:2
user:2981,383,leaderboard:3
user:2982,42,leaderboard:2
user:2983,245,leaderboard:3
user:2984,180,leaderboard:3
user:2985,317,leaderboard:2
user:2986,425,leaderboard:3
user:2987,8,leaderboard:2
user:2988,346,leaderboard:3
user:2989,434,leaderboard:2
user:2990,204,leaderboard:2
user:2991,156,leaderboard:3
user:2992,313,leaderboard:3
user:2993,158,leaderboard:2
user:2994,408,leaderboard:3
user:2995,472,leaderboard:2
user:2996,47,leaderboard:2
user:2997,398,leaderboard:3
user:2998,67,leaderboard:2
user:2999,85,leaderboard:3
user:3000,70,leaderboard:3
user:3001,68,leaderboard:2
user:3002,402,leaderboard:2
user:3003,286,leaderboard:3
user:3004,261,leaderboard:2
user:3005,404,leaderboard:2
user:3006,149,leaderboard:2
user:3007,3,leaderboard:2
user:3008,199,leaderboard:3
user:3009,159,leaderboard:3
user:3010,224,leaderboard:2
user:3011,266,leaderboard:3
user:3012,264,leaderboard:2
user:3013,327,leaderboard:2
user:3014,176,leaderboard:3
user:3015,207,leaderboard:2
user:3016,411,leaderboard:2
user:3017,465,leaderboard:3
user:3018,103,leaderboard:2
user:3019,436,leaderboard:2
user:3020,450,leaderboard:3
user:3021,47,leaderboard:3
user:3022,465,leaderboard:2
user:3023,129,leaderboard:3
user:3024,355,leaderboard:2
user:3025,455,leaderboard:3
user:3026,492,leaderboard:2
user:3027,219,leaderboard:3
user:3028,114,leaderboard:2
user:3029,359,leaderboard:2
user:3030,186,leaderboard:2
user:3031,368,leaderboard:3
user:3032,344,leaderboard:3
user:3033,225,leaderboard:3
user:3034,189,leaderboard:3
user:3035,254,leaderboard:2
user:3036,400,leaderboard:2
user:3037,83,leaderboard:2
user:3038,139,leaderboard:3
user:3039,250,leaderboard:3
user:3040,472,leaderboard:2
user:3041,455,leaderboard:2
user:3042,447,leaderboard:2
user:3043,209,leaderboard:2
user:3044,168,leaderboard:3
user:3045,53,leaderboard:3
user:3046,275,leaderboard:3
user:3047,409,leaderboard:2
user:3048,426,leaderboard:2
user:3049,368,leaderboard:2
user:3050,386,leaderboard:2
user:3051,131,leaderboard:3
user:3052,93,leaderboard:2
user:3053,276,leaderboard:2
user:3054,362,leaderboard:3
user:3055,437,leaderboard:3
user:3056,382,leaderboard:2
user:3057,78,leaderboard:2
user:3058,158,leaderboard:2
user:3059,456,leaderboard:3
user:3060,494,leaderboard:2
user:3061,194,leaderboard:3
user:3062,283,leaderboard:2
user:3063,322,leaderboard:2
user:3064,28,leaderboard:2
user:3065,275,leaderboard:3
user:3066,413,leaderboard:3
user:3067,458,leaderboard:2
user:3068,469,leaderboard:2
user:3069,90,leaderboard:2
user:3070,99,leaderboard:3
user:3071,6,leaderboard:3
user:3072,372,leaderboard:3
user:3073,393,leaderboard:3
user:3074,268,leaderboard:3
user:3075,26,leaderboard:3
user:3076,70,leaderboard:2
user:3077,313,leaderboard:3
user:3078,124,leaderboard:2
user:3079,7,leaderboard:2
user:3080,115,leaderboard:2
user:3081,474,leaderboard:2
user:3082,89,leaderboard:2
user:3083,284,leaderboard:3
user:3084,353,leaderboard:3
user:3085,131,leaderboard:3
user:3086,400,leaderboard:2
user:3087,205,leaderboard:3
user:3088,2,leaderboard:3
user:3089,103,leaderboard:3
user:3090,23,leaderboard:3
user:3091,205,leaderboard:2
user:3092,283,leaderboard:2
user:3093,112,leaderboard:3
user:3094,55,leaderboard:3
user:3095,468,leaderboard:3
user:3096,177,leaderboard:3
user:3097,394,leaderboard:3
user:3098,353,leaderboard:2
user:3099,472,leaderboard:2
user:3100,82,leaderboard:3
user:3101,117,leaderboard:2
user:3102,196,leaderboard:3
user:3103,481,leaderboard:3
user:3104,205,leaderboard:3
user:3105,135,leaderboard:2
user:3106,354,leaderboard:2
user:3107,499,leaderboard:3
user:3108,249,leaderboard:2
user:3109,44,leaderboard:2
user:3110,61,leaderboard:2
user:3111,203,leaderboard:3
user:3112,49,leaderboard:3
user:3113,340,leaderboard:2
user:3114,471,leaderboard:3
user:3115,109,leaderboard:2
user:3116,87,leaderboard:3
user:3117,141,leaderboard:2
user:3118,334,leaderboard:3
user:3119,53,leaderboard:2
user:3120,395,leaderboard:3
user:3121,61,leaderboard:2
user:3122,260,leaderboard:3
user:3123,22,leaderboard:2
user:3124,219,leaderboard:2
user:3125,310,leaderboard:2
user:3126,100,leaderboard:2
user:3127,25,leaderboard:2
user:3128,377,leaderboard:3
user:3129,439,leaderboard:3
user:3130,152,leaderboard:2
user:3131,423,leaderboard:2
user:3132,180,leaderboard:3
user:3133,451,leaderboard:3
user:3134,92,leaderboard:3
user:3135,51,leaderboard:2
user:3136,345,leaderboard:3
user:3137,129,leaderboard:2
user:3138,234,leaderboard:2
user:3139,495,leaderboard:2
user:3140,312,leaderboard:3
user:3141,6,leaderboard:2
user:3142,456,leaderboard:3
user:3143,84,leaderboard:2
user:3144,470,leaderboard:2
user:3145,304,leaderboard:2
user:3146,352,leaderboard:3
user:3147,443,leaderboard:3
user:3148,300,leaderboard:3
user:3149,31,leaderboard:2
user:3150,436,leaderboard:2
user:3151,469,leaderboard:2
user:3152,84,leaderboard:3
user:3153,130,leaderboard:2
user:3154,493,leaderboard:3
user:3155,137,leaderboard:2
user:3156,332,leaderboard:3
user:3157,182,leaderboard:2
user:3158,458,leaderboard:2
user:3159,316,leaderboard:3
user:3160,300,leaderboard:3
user:3161,172,leaderboard:2
user:3162,491,leaderboard:2
user:3163,167,leaderboard:2
user:3164,461,leaderboard:2
user:3165,204,leaderboard:2
user:3166,261,leaderboard:3
user:3167,189,leaderboard:2
user:3168,59,leaderboard:3
user:3169,364,leaderboard:2
user:3170,258,leaderboard:3
user:3171,171,leaderboard:2
user:3172,411,leaderboard:3
user:3173,59,leaderboard:2
user:3174,309,leaderboard:2
user:3175,92,leaderboard:3
user:3176,395,leaderboard:3
user:3177,262,leaderboard:2
user:3178,352,leaderboard:2
user:3179,481,leaderboard:2
user:3180,152,leaderboard:2
user:3181,22,leaderboard:3
user:3182,371,leaderboard:3
user:3183,305,leaderboard:2
user:3184,320,leaderboard:3
user:3185,453,leaderboard:2
user:3186,323,leaderboard:2
user:3187,213,leaderboard:2
user:3188,233,leaderboard:2
user:3189,151,leaderboard:2
user:3190,274,leaderboard:3
user:3191,298,leaderboard:3
user:3192,370,leaderboard:2
user:3193,103,leaderboard:3
user:3194,397,leaderboard:2
user:3195,77,leaderboard:2
user:3196,450,leaderboard:2
user:3197,187,leaderboard:3
user:3198,440,leaderboard:2
user:3199,29,leaderboard:3
user:3200,463,leaderboard:3
user:3201,249,leaderboard:3
user:3202,189,leaderboard:2
user:3203,292,leaderboard:3
user:3204,90,leaderboard:2
user:3205,53,leaderboard:3
user:3206,481,leaderboard:3
user:3207,110,leaderboard:2
user:3208,355,leaderboard:2
user:3209,83,leaderboard:2
user:3210,263,leaderboard:3
user:3211,130,leaderboard:2
user:3212,78,leaderboard:3
user:3213,258,leaderboard:2
user:3214,212,leaderboard:2
user:3215,396,leaderboard:3
user:3216,102,leaderboard:3
user:3217,82,leaderboard:3
user:3218,477,leaderboard:2
user:3219,235,leaderboard:3
user:3220,15,leaderboard:2
user:3221,126,leaderboard:3
user:3222,87,leaderboard:2
user:3223,210,leaderboard:3
user:3224,63,leaderboard:2
user:3225,469,leaderboard:2
user:3226,174,leaderboard:2
user:3227,467,leaderboard:2
user:3228,181,leaderboard:2
user:3229,391,leaderboard:3
user:3230,192,leaderboard:2
user:3231,46,leaderboard:3
user:3232,99,leaderboard:3
user:3233,117,leaderboard:3
user:3234,410,leaderboard:2
user:3235,189,leaderboard:2
user:3236,251,leaderboard:3
user:3237,351,leaderboard:3
user:3238,45,leaderboard:2
user:3239,182,leaderboard:3
user:3240,253,leaderboard:3
user:3241,145,leaderboard:3
user:3242,38,leaderboard:3
user:3243,494,leaderboard:3
user:3244,42,leaderboard:3
user:3245,358,leaderboard:2
user:3246,67,leaderboard:3
user:3247,309,leaderboard:3
user:3248,318,leaderboard:2
user:3249,41,leaderboard:3
user:3250,79,leaderboard:2
user:3251,20,leaderboard:2
user:3252,289,leaderboard:2
user:3253,84,leaderboard:3
user:3254,246,leaderboard:3
user:3255,358,leaderboard:3
user:3256,331,leaderboard:3
user:3257,327,leaderboard:3
user:3258,455,leaderboard:3
user:3259,128,leaderboard:2
user:3260,16,leaderboard:3
user:3261,105,leaderboard:3
user:3262,111,leaderboard:3
user:3263,367,leaderboard:3
user:3264,141,leaderboard:2
user:3265,357,leaderboard:3
user:3266,263,leaderboard:2
user:3267,328,leaderboard:2
user:3268,251,leaderboard:3
user:3269,473,leaderboard:3
user:3270,261,leaderboard:3
user:3271,347,leaderboard:3
user:3272,349,leaderboard:2
user:3273,492,leaderboard:3
user:3274,411,leaderboard:2
user:3275,473,leaderboard:2
user:3276,411,leaderboard:3
user:3277,89,leaderboard:2
user:3278,340,leaderboard:3
user:3279,216,leaderboard:3
user:3280,9,leaderboard:2
user:3281,19,leaderboard:3
user:3282,52,leaderboard:3
user:3283,357,leaderboard:3
user:3284,338,leaderboard:2
user:3285,281,leaderboard:2
user:3286,450,leaderboard:3
user:3287,9,leaderboard:3
user:3288,145,leaderboard:2
user:3289,282,leaderboard:2
user:3290,386,leaderboard:3
user:3291,3,leaderboard:2
user:3292,78,leaderboard:2
user:3293,152,leaderboard:2
user:3294,135,leaderboard:2
user:3295,205,leaderboard:3
user:3296,222,leaderboard:2
user:3297,164,leaderboard:3
user:3298,10,leaderboard:3
user:3299,12,leaderboard:3
user:3300,120,leaderboard:3
user:3301,368,leaderboard:2
user:3302,181,leaderboard:2
user:3303,110,leaderboard:2
user:3304,371,leaderboard:3
user:3305,125,leaderboard:2
user:3306,141,leaderboard:3
user:3307,499,leaderboard:3
user:3308,454,leaderboard:2
user:3309,173,leaderboard:2
user:3310,116,leaderboard:3
user:3311,385,leaderboard:2
user:3312,263,leaderboard:3
user:3313,188,leaderboard:2
user:3314,143,leaderboard:3
user:3315,268,leaderboard:2
user:3316,399,leaderboard:2
user:3317,80,leaderboard:2
user:3318,410,leaderboard:3
user:3319,425,leaderboard:3
user:3320,172,leaderboard:2
user:3321,332,leaderboard:2
user:3322,428,leaderboard:2
user:3323,479,leaderboard:3
user:3324,315,leaderboard:2
user:3325,257,leaderboard:2
user:3326,496,leaderboard:2
user:3327,418,leaderboard:3
user:3328,386,leaderboard:2
user:3329,422,leaderboard:3
user:3330,416,leaderboard:3
user:3331,202,leaderboard:2
user:3332,406,leaderboard:3
user:3333,303,leaderboard:3
user:3334,374,leaderboard:2
user:3335,28,leaderboard:3
user:3336,248,leaderboard:2
user:3337,408,leaderboard:3
user:3338,374,leaderboard:2
user:3339,391,leaderboard:2
user:3340,473,leaderboard:2
user:3341,207,leaderboard:3
user:3342,168,leaderboard:3
user:3343,308,leaderboard:2
user:3344,227,leaderboard:2
user:3345,146,leaderboard:2
user:3346,67,leaderboard:2
user:3347,396,leaderboard:3
user:3348,73,leaderboard:3
user:3349,411,leaderboard:3
user:3350,141,leaderboard:3
user:3351,16,leaderboard:2
user:3352,69,leaderboard:3
user:3353,341,leaderboard:3
user:3354,289,leaderboard:3
user:3355,302,leaderboard:2
user:3356,191,leaderboard:2
user:3357,29,leaderboard:2
user:3358,289,leaderboard:2
user:3359,192,leaderboard:3
user:3360,172,leaderboard:3
user:3361,208,leaderboard:2
user:3362,467,leaderboard:2
user:3363,474,leaderboard:3
user:3364,142,leaderboard:3
user:3365,390,leaderboard:3
user:3366,278,leaderboard:2
user:3367,430,leaderboard:3
user:3368,472,leaderboard:3
user:3369,104,leaderboard:3
user:3370,144,leaderboard:3
user:3371,337,leaderboard:2
user:3372,45,leaderboard:2
user:3373,219,leaderboard:2
user:3374,88,leaderboard:3
user:3375,444,leaderboard:2
user:3376,253,leaderboard:3
user:3377,480,leaderboard:3
user:3378,286,leaderboard:2
user:3379,15,leaderboard:2
user:3380,349,leaderboard:3
user:3381,354,leaderboard:2
user:3382,374,leaderboard:3
user:3383,113,leaderboard:2
user:3384,408,leaderboard:3
user:3385,138,leaderboard:3
user:3386,479,leaderboard:3
user:3387,125,leaderboard:2
user:3388,495,leaderboard:2
user:3389,82,leaderboard:2
user:3390,169,leaderboard:2
user:3391,351,leaderboard:2
user:3392,310,leaderboard:3
user:3393,418,leaderboard:3
user:3394,200,leaderboard:3
user:3395,87,leaderboard:2
user:3396,442,leaderboard:2
user:3397,229,leaderboard:3
user:3398,179,leaderboard:3
user:3399,254,leaderboard:3
user:3400,80,leaderboard:3
user:3401,40,leaderboard:3
user:3402,482,leaderboard:2
user:3403,495,leaderboard:2
user:3404,407,leaderboard:3
user:3405,341,leaderboard:3
user:3406,48,leaderboard:2
user:3407,93,leaderboard:2
user:3408,161,leaderboard:2
user:3409,461,leaderboard:3
user:3410,405,leaderboard:2
user:3411,168,leaderboard:2
user:3412,272,leaderboard:3
user:3413,344,leaderboard:3
user:3414,99,leaderboard:3
user:3415,376,leaderboard:2
user:3416,221,leaderboard:2
user:3417,241,leaderboard:2
user:3418,489,leaderboard:2
user:3419,173,leaderboard:2
user:3420,283,leaderboard:2
user:3421,269,leaderboard:3
user:3422,172,leaderboard:3
user:3423,293,leaderboard:2
user:3424,56,leaderboard:2
user:3425,28,leaderboard:2
user:3426,169,leaderboard:2
user:3427,185,leaderboard:3
user:3428,223,leaderboard:3
user:3429,176,leaderboard:3
user:3430,311,leaderboard:2
user:3431,11,leaderboard:2
user:3432,268,leaderboard:3
user:3433,388,leaderboard:2
user:3434,164,leaderboard:2
user:3435,231,leaderboard:2
user:3436,447,leaderboard:3
user:3437,113,leaderboard:3
user:3438,183,leaderboard:2
user:3439,387,leaderboard:2
user:3440,131,leaderboard:2
user:3441,361,leaderboard:3
user:3442,196,leaderboard:2
user:3443,433,leaderboard:2
user:3444,215,leaderboard:2
user:3445,6,leaderboard:2
user:3446,228,leaderboard:2
user:3447,317,leaderboard:2
user:3448,174,leaderboard:2
user:3449,205,leaderboard:2
user:3450,98,leaderboard:2
user:3451,39,leaderboard:3
user:3452,436,leaderboard:2
user:3453,47,leaderboard:2
user:3454,160,leaderboard:2
user:3455,45,leaderboard:3
user:3456,143,leaderboard:3
user:3457,465,leaderboard:2
user:3458,27,leaderboard:3
user:3459,123,leaderboard:3
user:3460,42,leaderboard:2
user:3461,237,leaderboard:2
user:3462,85,leaderboard:2
user:3463,381,leaderboard:3
user:3464,121,leaderboard:2
user:3465,76,leaderboard:3
user:3466,80,leaderboard:2
user:3467,470,leaderboard:3
user:3468,339,leaderboard:3
user:3469,407,leaderboard:3
user:3470,100,leaderboard:2
user:3471,420,leaderboard:3
user:3472,218,leaderboard:2
user:3473,392,leaderboard:2
user:3474,249,leaderboard:2
user:3475,304,leaderboard:3
user:3476,289,leaderboard:2
user:3477,112,leaderboard:3
user:3478,382,leaderboard:2
user:3479,460,leaderboard:3
user:3480,364,leaderboard:2
user:3481,93,leaderboard:3
user:3482,301,leaderboard:2
user:3483,102,leaderboard:2
user:3484,352,leaderboard:2
user:3485,466,leaderboard:2
user:3486,390,leaderboard:3
user:3487,450,leaderboard:2
user:3488,361,leaderboard:2
user:3489,119,leaderboard:2
user:3490,244,leaderboard:3
user:3491,414,leaderboard:3
user:3492,74,leaderboard:3
user:3493,95,leaderboard:2
user:3494,438,leaderboard:3
user:3495,421,leaderboard:3
user:3496,477,leaderboard:2
user:3497,328,leaderboard:2
user:3498,220,leaderboard:2
user:3499,179,leaderboard:2
user:3500,284,leaderboard:3
user:3501,482,leaderboard:3
user:3502,8,leaderboard:3
user:3503,486,leaderboard:3
user:3504,495,leaderboard:2
user:3505,276,leaderboard:2
user:3506,244,leaderboard:2
user:3507,206,leaderboard:2
user:3508,377,leaderboard:3
user:3509,161,leaderboard:3
user:3510,309,leaderboard:3
user:3511,109,leaderboard:3
user:3512,239,leaderboard:2
user:3513,76,leaderboard:3
user:3514,366,leaderboard:3
user:3515,68,leaderboard:2
user:3516,260,leaderboard:2
user:3517,285,leaderboard:3
user:3518,214,leaderboard:3
user:3519,475,leaderboard:2
user:3520,257,leaderboard:2
user:3521,467,leaderboard:2
user:3522,435,leaderboard:2
user:3523,306,leaderboard:3
user:3524,197,leaderboard:2
user:3525,245,leaderboard:2
user:3526,314,leaderboard:2
user:3527,412,leaderboard:2
user:3528,410,leaderboard:3
user:3529,319,leaderboard:2
user:3530,299,leaderboard:2
user:3531,471,leaderboard:2
user:3532,393,leaderboard:2
user:3533,153,leaderboard:2
user:3534,480,leaderboard:2
user:3535,459,leaderboard:3
user:3536,317,leaderboard:2
user:3537,436,leaderboard:3
user:3538,352,leaderboard:2
user:3539,136,leaderboard:3
user:3540,287,leaderboard:2
user:3541,93,leaderboard:3
user:3542,424,leaderboard:2
user:3543,261,leaderboard:2
user:3544,151,leaderboard:2
user:3545,156,leaderboard:3
user:3546,13,leaderboard:2
user:3547,141,leaderboard:3
user:3548,152,leaderboard:2
user:3549,206,leaderboard:2
user:3550,397,leaderboard:2
user:3551,145,leaderboard:3
user:3552,467,leaderboard:2
user:3553,332,leaderboard:3
user:3554,330,leaderboard:3
user:3555,481,leaderboard:3
user:3556,221,leaderboard:2
user:3557,275,leaderboard:2
user:3558,263,leaderboard:3
user:3559,321,leaderboard:2
user:3560,340,leaderboard:2
user:3561,463,leaderboard:2
user:3562,496,leaderboard:3
user:3563,340,leaderboard:3
user:3564,185,leaderboard:2
user:3565,100,leaderboard:2
user:3566,334,leaderboard:2
user:3567,282,leaderboard:3
user:3568,217,leaderboard:2
user:3569,313,leaderboard:3
user:3570,254,leaderboard:3
user:3571,418,leaderboard:2
user:3572,38,leaderboard:3
user:3573,111,leaderboard:2
user:3574,469,leaderboard:3
user:3575,125,leaderboard:3
user:3576,22,leaderboard:3
user:3577,14,leaderboard:2
user:3578,222,leaderboard:2
user:3579,316,leaderboard:2
user:3580,352,leaderboard:3
user:3581,241,leaderboard:2
user:3582,63,leaderboard:2
user:3583,104,leaderboard:2
user:3584,170,leaderboard:3
user:3585,257,leaderboard:3
user:3586,352,leaderboard:3
user:3587,380,leaderboard:3
user:3588,223,leaderboard:3
user:3589,249,leaderboard:2
user:3590,169,leaderboard:2
user:3591,390,leaderboard:2
user:3592,266,leaderboard:2
user:3593,326,leaderboard:2
user:3594,320,leaderboard:2
user:3595,12,leaderboard:3
user:3596,210,leaderboard:2
user:3597,291,leaderboard:2
user:3598,142,leaderboard:2
user:3599,93,leaderboard:3
user:3600,413,leaderboard:2
user:3601,307,leaderboard:3
user:3602,296,leaderboard:3
user:3603,95,leaderboard:3
user:3604,261,leaderboard:3
user:3605,151,leaderboard:3
user:3606,308,leaderboard:3
user:3607,281,leaderboard:3
user:3608,146,leaderboard:2
user:3609,482,leaderboard:2
user:3610,158,leaderboard:2
user:3611,297,leaderboard:3
user:3612,202,leaderboard:3
user:3613,201,leaderboard:3
user:3614,266,leaderboard:3
user:3615,297,leaderboard:2
user:3616,165,leaderboard:3
user:3617,16,leaderboard:3
user:3618,337,leaderboard:3
user:3619,152,leaderboard:2
user:3620,23,leaderboard:3
user:3621,239,leaderboard:3
user:3622,101,leaderboard:3
user:3623,355,leaderboard:3
user:3624,131,leaderboard:3
user:3625,159,leaderboard:2
user:3626,107,leaderboard:3
user:3627,430,leaderboard:3
user:3628,303,leaderboard:2
user:3629,32,leaderboard:3
user:3630,365,leaderboard:3
user:3631,471,leaderboard:2
user:3632,458,leaderboard:2
user:3633,343,leaderboard:3
user:3634,260,leaderboard:3
user:3635,441,leaderboard:2
user:3636,236,leaderboard:2
user:3637,454,leaderboard:2
user:3638,337,leaderboard:3
user:3639,455,leaderboard:3
user:3640,108,leaderboard:3
user:3641,144,leaderboard:3
user:3642,230,leaderboard:3
user:3643,41,leaderboard:2
user:3644,372,leaderboard:2
user:3645,307,leaderboard:2
user:3646,186,leaderboard:2
user:3647,278,leaderboard:3
user:3648,73,leaderboard:3
user:3649,236,leaderboard:3
user:3650,364,leaderboard:3
user:3651,228,leaderboard:2
user:3652,276,leaderboard:2
user:3653,462,leaderboard:3
user:3654,294,leaderboard:3
user:3655,283,leaderboard:2
user:3656,302,leaderboard:2
user:3657,57,leaderboard:3
user:3658,136,leaderboard:2
user:3659,356,leaderboard:2
user:3660,458,leaderboard:2
user:3661,145,leaderboard:2
user:3662,108,leaderboard:3
user:3663,306,leaderboard:3
user:3664,2,leaderboard:3
user:3665,66,leaderboard:2
user:3666,262,leaderboard:2
user:3667,97,leaderboard:3
user:3668,47,leaderboard:2
user:3669,279,leaderboard:3
user:3670,26,leaderboard:2
user:3671,423,leaderboard:2
user:3672,335,leaderboard:3
user:3673,56,leaderboard:2
user:3674,270,leaderboard:2
user:3675,426,leaderboard:2
user:3676,305,leaderboard:2
user:3677,432,leaderboard:2
user:3678,450,leaderboard:2
user:3679,148,leaderboard:2
user:3680,170,leaderboard:3
user:3681,157,leaderboard:2
user:3682,217,leaderboard:2
user:3683,24,leaderboard:3
user:3684,190,leaderboard:2
user:3685,50,leaderboard:2
user:3686,247,leaderboard:3
user:3687,41,leaderboard:2
user:3688,181,leaderboard:3
user:3689,249,leaderboard:3
user:3690,369,leaderboard:2
user:3691,107,leaderboard:3
user:3692,328,leaderboard:3
user:3693,270,leaderboard:2
user:3694,6,leaderboard:2
user:3695,298,leaderboard:2
user:3696,184,leaderboard:2
user:3697,156,leaderboard:3
user:3698,280,leaderboard:2
user:3699,332,leaderboard:3
user:3700,364,leaderboard:2
user:3701,234,leaderboard:3
user:3702,85,leaderboard:2
user:3703,37,leaderboard:3
user:3704,263,leaderboard:3
user:3705,95,leaderboard:2
user:3706,340,leaderboard:2
user:3707,44,leaderboard:2
user:3708,273,leaderboard:2
user:3709,464,leaderboard:2
user:3710,77,leaderboard:2
user:3711,110,leaderboard:2
user:3712,337,leaderboard:2
user:3713,9,leaderboard:3
user:3714,476,leaderboard:3
user:3715,262,leaderboard:2
user:3716,370,leaderboard:3
user:3717,452,leaderboard:2
user:3718,449,leaderboard:3
user:3719,381,leaderboard:3
user:3720,441,leaderboard:3
user:3721,6,leaderboard:3
user:3722,322,leaderboard:2
user:3723,406,leaderboard:3
user:3724,351,leaderboard:3
user:3725,289,leaderboard:2
user:3726,230,leaderboard:2
user:3727,75,leaderboard:2
user:3728,146,leaderboard:2
user:3729,271,leaderboard:3
user:3730,296,leaderboard:3
user:3731,433,leaderboard:3
user:3732,346,leaderboard:3
user:3733,235,leaderboard:2
user:3734,249,leaderboard:2
user:3735,382,leaderboard:3
user:3736,142,leaderboard:2
user:3737,435,leaderboard:2
user:3738,159,leaderboard:2
user:3739,121,leaderboard:3
user:3740,67,leaderboard:3
user:3741,292,leaderboard:3
user:3742,50,leaderboard:3
user:3743,156,leaderboard:2
user:3744,141,leaderboard:2
user:3745,19,leaderboard:3
user:3746,225,leaderboard:3
user:3747,421,leaderboard:2
user:3748,292,leaderboard:2
user:3749,445,leaderboard:2
user:3750,236,leaderboard:3
user:3751,160,leaderboard:3
user:3752,386,leaderboard:2
user:3753,176,leaderboard:2
user:3754,57,leaderboard:3
user:3755,367,leaderboard:3
user:3756,3,leaderboard:3
user:3757,379,leaderboard:3
user:3758,123,leaderboard:3
user:3759,444,leaderboard:2
user:3760,180,leaderboard:2
user:3761,110,leaderboard:2
user:3762,78,leaderboard:2
user:3763,216,leaderboard:2
user:3764,179,leaderboard:3
user:3765,86,leaderboard:3
user:3766,197,leaderboard:3
user:3767,47,leaderboard:2
user:3768,451,leaderboard:2
user:3769,140,leaderboard:3
user:3770,159,leaderboard:3
user:3771,59,leaderboard:3
user:3772,313,leaderboard:2
user:3773,425,leaderboard:2
user:3774,11,leaderboard:3
user:3775,374,leaderboard:2
user:3776,34,leaderboard:2
user:3777,35,leaderboard:3
user:3778,386,leaderboard:3
user:3779,312,leaderboard:3
user:3780,390,leaderboard:2
user:3781,287,leaderboard:2
user:3782,265,leaderboard:3
user:3783,180,leaderboard:3
user:3784,433,leaderboard:2
user:3785,347,leaderboard:3
user:3786,299,leaderboard:3
user:3787,97,leaderboard:2
user:3788,167,leaderboard:3
user:3789,187,leaderboard:3
user:3790,457,leaderboard:3
user:3791,259,leaderboard:3
user:3792,485,leaderboard:2
user:3793,112,leaderboard:2
user:3794,72,leaderboard:2
